"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Pazopanib","Declining",0.917121156932093,0.690614136732329,0.878481012658228,"anti_aging",0.917121156932093,"Muscle",103,8.71114962570696e-06,62,0.000366367466568969,0.00684723067559343,0.00425488539198364,86
"Phenytoin","Rising",-1.08193354013023,0.27247191011236,0.476572958500669,"anti_aging",1.08193354013023,"Muscle",75,7.64802435730097e-06,75,0.0040251572327044,0.0040251572327044,0.0040251572327044,87
"Dronedarone","Rising",1.02572696591817,0.410036719706242,0.455294117647059,"anti_aging",1.02572696591817,"Muscle",92,8.25917576188642e-06,68,0.00153814602132896,0.00541065482796892,0.00386165130531294,88
"Spironolactone","Rising",0.898347444122877,0.708385481852315,0.838671411625148,"anti_aging",0.898347444122877,"Muscle",104,8.50538395684871e-06,66,0.000272133526850509,0.00586049170954831,0.00362514843646919,89
"Budesonide","Declining",-0.981604024531158,0.521067415730337,0.855384615384615,"posi_aging",0.981604024531158,"Muscle",98,7.96239819126207e-06,71,0.000866384289564882,0.00478341748604837,0.00321660420745497,90
"Rotigotine","Declining",-1.12813942053668,0.129166666666667,0.258333333333333,"posi_aging",1.12813942053668,"Muscle",61,6.32415299526691e-06,101,0.00711413547788432,0.00056043340183075,0.00318191423225218,91
"Amcinonide","Rising",-0.918848448804861,0.668646080760095,0.927765237020316,"anti_aging",0.918848448804861,"Muscle",102,7.96239819126207e-06,70,0.000462449130595635,0.00498652291105121,0.00317689339886898,92
"Nifedipine","Rising",-1.04203145889812,0.323340471092077,0.583184257602862,"anti_aging",1.04203145889812,"Muscle",88,7.55832296028121e-06,76,0.0020368782161235,0.0038480635551142,0.00312358941951792,93
"Hydrocortisone","Declining",-0.967346470892484,0.564774381368268,0.749279538904899,"posi_aging",0.967346470892484,"Muscle",100,7.96239819126207e-06,72,0.000660377358490567,0.00458595387840671,0.00301572327044025,94
"Loxapine","Rising",1.06761741699314,0.279503105590062,0.352688172043011,"anti_aging",1.06761741699314,"Muscle",79,6.82877378727039e-06,87,0.00334368282780033,0.00216872695727608,0.00263870930548578,95
"Topiramate","Rising",-1.00530115533425,0.436154949784792,0.542349726775956,"anti_aging",1.00530115533425,"Muscle",96,7.54019094623453e-06,78,0.0010809748427673,0.00350749879051766,0.00253688921141751,96
"Ziprasidone","Rising",1.05900693572557,0.274914089347079,0.301188903566711,"posi_aging",1.05900693572557,"Muscle",81,6.76147071208753e-06,88,0.00302818541812252,0.0020368782161235,0.00243340109692311,97
"Ropinirole","Rising",1.09669503344924,0.275026343519494,0.550052687038988,"anti_aging",1.09669503344924,"Muscle",72,6.33691016491411e-06,100,0.00458595387840671,0.000660377358490567,0.00223060796645702,98
"Dopamine","Rising",1.06232646387327,0.306791569086651,0.42156862745098,"posi_aging",1.06232646387327,"Muscle",80,6.45096353430631e-06,96,0.00318396226415094,0.0010809748427673,0.00192216981132076,99
"Nimodipine","Rising",0.896138990104575,0.845070422535211,0.910828025477707,"anti_aging",0.896138990104575,"Muscle",105,7.44284175260462e-06,82,0.000179694519317162,0.00287620800736309,0.00179760261214472,100
"Sulpiride","Rising",1.08438099573895,0.307529162248144,0.615058324496288,"anti_aging",1.08438099573895,"Muscle",74,6.2733675421128e-06,105,0.00420703722590515,0.000179694519317162,0.00179063160195236,101
"Cabergoline","Declining",1.03698312597585,0.347540983606557,0.512578616352201,"anti_aging",1.03698312597585,"Muscle",89,6.51427435542986e-06,92,0.00190799236803053,0.00153814602132896,0.00168608456000959,102
"Pergolide","Declining",1.01027776250352,0.418886198547215,0.460481099656357,"anti_aging",1.01027776250352,"Muscle",95,6.48336989825727e-06,94,0.00119165839126117,0.00130469690887194,0.00125948150182763,103
"Asenapine","Declining",-0.941910180678356,0.639115250291036,0.93717277486911,"posi_aging",0.941910180678356,"Muscle",101,6.52140729511466e-06,91,0.00056043340183075,0.00165871863985072,0.00121940454464273,104
"Donepezil","Declining",-1.05576393690918,0.289156626506024,0.578313253012048,"anti_aging",1.05576393690918,"Muscle",83,6.20765390561036e-06,106,0.00272789270288702,8.89996440014243e-05,0.00114455686755566,105
"Thalidomide","Rising",-0.847138872557852,0.798087141339001,0.898773006134969,"anti_aging",0.847138872557852,"Muscle",106,6.18902450558033e-06,107,8.89996440014243e-05,0,3.55998576005697e-05,106
