"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Enprofylline","Rising",0.932062033806891,0.592503022974607,0.592503022974607,"posi_aging",0.932062033806891,"Brain",151,5.52755655059116e-06,87,0.00133859377201635,0.0062640637353281,0.0042938757500034,131
"Dipyridamole","Rising",-0.913165802154304,0.655886157826649,0.655886157826649,"anti_aging",0.913165802154304,"Brain",156,5.49586347558951e-06,88,0.00112520458265139,0.00613275613275613,0.00412973551271424,132
"Dyphylline","Rising",0.784658605787293,0.913135593220339,0.913135593220339,"posi_aging",0.784658605787293,"Brain",181,5.5495675679021e-06,86,0.000235100505466087,0.00639842500307617,0.00393309520403213,133
"Roflumilast","Rising",-0.88339475750669,0.765217391304348,0.765217391304348,"anti_aging",0.88339475750669,"Brain",164,5.44080958766371e-06,89,0.000810845874416192,0.00600439926282623,0.00392697790746221,134
"Flunarizine","Rising",1.16586351859209,0.177754677754678,0.177754677754678,"posi_aging",1.16586351859209,"Brain",83,2.88733657597529e-06,140,0.00679312996667521,0.0018896447467876,0.00385103883474265,135
"Carvedilol","Rising",1.19201785942334,0.141041931385006,0.141041931385006,"posi_aging",1.19201785942334,"Brain",77,2.34487822240502e-06,156,0.00773694390715667,0.00115316781983449,0.00378667825476336,136
"Carisoprodol","Rising",0.965516365294965,0.538732394366197,0.538732394366197,"posi_aging",0.965516365294965,"Brain",141,4.65706426762935e-06,97,0.00181077410593029,0.0050728195058092,0.00376800134585763,137
"Fluphenazine","Rising",1.00257716473511,0.444171779141104,0.444171779141104,"posi_aging",1.00257716473511,"Brain",130,4.44053697128049e-06,101,0.00241407528641571,0.00466237099900466,0.00376305271396908,138
"Pergolide","Rising",1.09928426677219,0.244897959183673,0.244897959183673,"posi_aging",1.09928426677219,"Brain",100,3.75352486135605e-06,120,0.00473404255319149,0.00308641975308642,0.00374546887312845,139
"Flecainide","Rising",-1.18746069549047,0.153262518968134,0.153262518968134,"anti_aging",1.18746069549047,"Brain",78,2.22405099075731e-06,159,0.007569558101473,0.00103157964793185,0.00364677102934831,140
"Ouabain","Rising",0.60105129102983,0.993858751279427,0.993858751279427,"posi_aging",0.60105129102983,"Brain",189,5.32884213962711e-06,90,0,0.00587889476778366,0.00352733686067019,141
"Metergoline","Rising",-0.959595695401473,0.547169811320755,0.547169811320755,"anti_aging",0.959595695401473,"Brain",145,4.51121583534715e-06,100,0.00161408657373441,0.00476190476190476,0.00350277748663662,142
"Cabazitaxel","Rising",-1.11556393927769,0.225053078556263,0.225053078556263,"anti_aging",1.11556393927769,"Brain",97,3.15025380413927e-06,132,0.00504496600131608,0.00232483565816899,0.00341288779542783,143
"Pimozide","Rising",0.849179447775564,0.852941176470588,0.852941176470588,"posi_aging",0.849179447775564,"Brain",172,4.83648539807055e-06,95,0.000525729836714498,0.00529100529100529,0.00338489510928897,144
