"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Acamprosate","Declining",1.04944450701157,0.358108108108108,0.358108108108108,"anti_aging",1.04944450701157,"Colon",93,1.08258840149759e-05,65,0.00503449561812419,0.00969319697643397,0.00782971643311006,94
"Sorafenib","Declining",-1.09965875699202,0.236065573770492,0.236065573770492,"posi_aging",1.09965875699202,"Colon",77,9.73830465307802e-06,72,0.00728173560543503,0.0081888246628131,0.00782598903986187,95
"Bendroflumethiazide","Declining",1.10522724426931,0.276515151515151,0.276515151515151,"anti_aging",1.10522724426931,"Colon",76,9.71803816745402e-06,73,0.0074536051110435,0.00799746614933882,0.0077799217340207,96
"Tizanidine","Declining",-0.90034283943557,0.671149144254279,0.671149144254279,"posi_aging",0.90034283943557,"Colon",142,1.30709924801322e-05,57,0.00130261336806969,0.0118649224216611,0.00763999880022453,97
"Moxonidine","Declining",-0.852957509463098,0.839041095890411,0.839041095890411,"posi_aging",0.852957509463098,"Colon",150,1.296550939893e-05,58,0.00092485549132948,0.0115606936416185,0.00730635838150289,98
"Triamcinolone","Declining",1.29301052344408,0.0444562756935074,0.0444562756935074,"anti_aging",1.29301052344408,"Colon",43,3.19454787162347e-06,168,0.0176098938029305,0.000206440957886044,0.00716782209590383,99
"Carvedilol","Declining",0.778873406288009,0.89987163029525,0.89987163029525,"anti_aging",0.778873406288009,"Colon",164,1.26868016735386e-05,60,0.000352460172000564,0.0109826589595376,0.00673057944452277,100
"Riociguat","Declining",1.12796140388184,0.312005376881414,0.312005376881414,"anti_aging",1.12796140388184,"Colon",68,7.54060040225397e-06,92,0.00901054063243795,0.00515204825332998,0.00669544520497317,101
"Acenocoumarol","Declining",1.18306260835536,0.131840796019901,0.131840796019901,"anti_aging",1.18306260835536,"Colon",57,5.82506345120376e-06,117,0.0118649224216611,0.00281606639988143,0.00643560880859329,102
"Pergolide","Declining",1.23861968038101,0.0721153846153846,0.0721153846153846,"anti_aging",1.23861968038101,"Colon",51,4.88111646998663e-06,141,0.013940836450187,0.0013528471282745,0.00638804285703951,103
"Urea","Declining",-1.18668817581445,0.103942652329749,0.103942652329749,"posi_aging",1.18668817581445,"Colon",56,5.28074566165316e-06,124,0.0121800165152766,0.00233078500839083,0.00627047761114515,104
"Verapamil","Declining",-1.12080754435673,0.211072664359862,0.211072664359862,"posi_aging",1.12080754435673,"Colon",71,7.41127512692876e-06,96,0.00838557355694863,0.00469653179190751,0.00617214849792396,105
"Tretinoin","Declining",1.23397993400789,0.0497508428472374,0.0497508428472374,"anti_aging",1.23397993400789,"Colon",52,4.34609127375195e-06,149,0.0135615829257448,0.000969856849129069,0.00600654727977535,106
"Dorzolamide","Declining",-0.93961316773767,0.588477366255144,0.588477366255144,"posi_aging",0.93961316773767,"Colon",129,9.74748125748682e-06,71,0.00201640005377067,0.00838557355694863,0.00583790415567744,107
"Estramustine","Declining",1.12085110827028,0.271844660194175,0.271844660194175,"anti_aging",1.12085110827028,"Colon",70,7.14483537566531e-06,104,0.00858794384805945,0.00389061805246776,0.00576954837070444,108
"Baricitinib","Declining",-0.892626809245774,0.681270536692223,0.681270536692223,"posi_aging",0.892626809245774,"Colon",145,1.00098478160741e-05,69,0.00115606936416185,0.00879617994470973,0.00574013571249058,109
"Sunitinib","Declining",-0.984106386489546,0.477678571428571,0.477678571428571,"posi_aging",0.984106386489546,"Colon",112,9.12429007676618e-06,77,0.00319983484723369,0.00728173560543503,0.00564897530215449,110
"Tramadol","Declining",-0.972710780443774,0.520547945205479,0.520547945205479,"posi_aging",0.972710780443774,"Colon",116,9.13532369675942e-06,76,0.00289017341040462,0.0074536051110435,0.00562823243078795,111
"Trimebutine","Declining",1.05435117593088,0.3345521023766,0.3345521023766,"anti_aging",1.05435117593088,"Colon",90,7.8553907004764e-06,88,0.00539499036608863,0.00564897530215449,0.00554738132772815,112
