"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Imipramine","Rising",1.12087778626514,0.265035677879715,0.265035677879715,"posi_aging",1.12087778626514,"Heart",72,1.0335148773539e-05,28,0.00798403193612774,0.029940119760479,0.0211576846307385,46
"Miconazole","Rising",1.17853842605707,0.182474226804124,0.182474226804124,"posi_aging",1.17853842605707,"Heart",52,9.75282030649385e-06,32,0.0133578995854445,0.0254491017964072,0.0206126209120221,47
"Felodipine","Rising",-1.24044874641651,0.0860215053763441,0.0860215053763441,"anti_aging",1.24044874641651,"Heart",30,6.14377456030068e-06,51,0.0275449101796407,0.0137372314195139,0.0192603029235646,48
"Tacrine","Rising",-1.3195777234872,0.064327485380117,0.064327485380117,"anti_aging",1.3195777234872,"Heart",22,4.20346035177841e-06,87,0.0397387044093631,0.00557505678298575,0.0192405158335367,49
"Decitabine","Rising",-1.28162797580192,0.105853051058531,0.105853051058531,"anti_aging",1.28162797580192,"Heart",26,4.97475077046959e-06,67,0.0327038231229848,0.00902672267405488,0.0184975628536268,50
"Testosterone","Rising",1.03169280097102,0.412828947368421,0.412828947368421,"posi_aging",1.03169280097102,"Heart",95,9.76720766422393e-06,31,0.00460132366845257,0.0264632026270041,0.0177184510435835,51
"Irinotecan","Rising",1.33398545824506,0.0417300300025802,0.0417300300025802,"posi_aging",1.33398545824506,"Heart",21,8.91454664124756e-07,167,0.0419161676646707,3.58564308508738e-05,0.0167879809243788,52
"Theophylline","Rising",-1.03582408411483,0.390781563126253,0.390781563126253,"anti_aging",1.03582408411483,"Heart",93,9.02089083620476e-06,34,0.00482905157427081,0.0235998591053188,0.0160915360928996,53
"Ouabain","Rising",0.971883749478085,0.556593977154725,0.556593977154725,"posi_aging",0.971883749478085,"Heart",112,9.0963815362161e-06,33,0.0029940119760479,0.0244964616222101,0.0158954817637452,54
"Melatonin","Rising",-1.23408663438131,0.122895622895623,0.122895622895623,"anti_aging",1.23408663438131,"Heart",34,5.37742178046919e-06,62,0.0235998591053188,0.0102375893374541,0.0155824972446,55
"Methysergide","Rising",-1.31572306609439,0.049469964664311,0.049469964664311,"anti_aging",1.31572306609439,"Heart",24,1.58225111838175e-06,144,0.0359281437125748,0.000998003992015968,0.0149700598802395,56
"Carvedilol","Rising",1.02897894072107,0.412291933418694,0.412291933418694,"posi_aging",1.02897894072107,"Heart",96,8.90607199594353e-06,36,0.00449101796407186,0.0219560878243513,0.0149700598802395,57
"Procainamide","Rising",-1.23532396701472,0.102141680395387,0.102141680395387,"anti_aging",1.23532396701472,"Heart",33,4.79273085842715e-06,69,0.0244964616222101,0.00859151262692007,0.0149534922250361,58
"Norgestimate","Rising",-1.26896327319655,0.0841320553780618,0.0841320553780618,"anti_aging",1.26896327319655,"Heart",28,3.93474758014578e-06,104,0.029940119760479,0.00368493781667434,0.0141870105941962,59
